Id. de almacén;Fecha Entrega;Tipo de pedido;Número de OC de comprador;Número de departamento;tipo_pallet;Id. de palé;Nombre de usuario;Número de artículo;Descripción;Cantidad
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-01;1016;Mixto;RGU00011763121;LPPINILLA;ET9156;BILZ PET2000X6-TR;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-01;1016;Mixto;RGU00011763121;LPPINILLA;ET9253;PAP PET2000X6-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-01;1016;Mixto;RGU00011763121;LPPINILLA;ET9350;CRUSH PET2000X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761456;JBRAVO;000592;ROY.GUARD VRE1000X12;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761456;JBRAVO;450417;HEINEKEN K2 VRE1000X12-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761456;JBRAVO;450604;ESCUDO VRE1200CCX10-TC;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761456;JBRAVO;450605;MORENITA VRE1200CCX10-TC;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761456;JBRAVO;450606;DORADA VRE1200CCX10-TC;23
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761456;JBRAVO;450607;CRISTAL VRE1200CCX10-TC;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761468;RASEGOV;ET13072;LIMON SODA PRB2500X6-TR;9
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761468;RASEGOV;ET18481;CRUSH PRB2500X6-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761468;RASEGOV;ET19682;GINGER ALE PRB2500X6-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761468;RASEGOV;ET8176;BILZ PRB2000X9-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761468;RASEGOV;ET829K;PAP PRB2000X9-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761468;RASEGOV;ET8338;CRUSH PRB2000X9-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761468;RASEGOV;ET8591;KEM PIN PRB2000X9-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761468;RASEGOV;ET8706921;PEPSI ZERO PRB 2500 X 6;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761498;JBRAVO;ET17272;PAP PRB2500X6-TR;8
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761498;JBRAVO;ET17280;BILZ PRB2500X6-TR;6
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761498;JBRAVO;ET18406;PEPSI PRB2500X6-TR;18
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761498;JBRAVO;ET18589;KEM PIN PRB2500X6-TR;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761505;RASEGOV;ET10367;LIMON SODA VRE1000X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761505;RASEGOV;ET8700176;PEPSI GRB 237 X 30;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761505;RASEGOV;ET8701164;7UP GRB 237CC X 30;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761505;RASEGOV;ET8701172;WATTS DURAZNO GRB237CCX30;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761505;RASEGOV;ET8701210;BILZ PRB 1250 X 12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761505;RASEGOV;ET8701253;KEM PRB 1250 X 12-TR;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761505;RASEGOV;ET8707901;WATTS TUTTIFRUTILLA GRB237X30;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761505;RASEGOV;ET870810K;PEPSI GRB 1250X12;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761505;RASEGOV;ET9148;BILZ VRE1000X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761835;CTORRES;445312;PISCO MISTRAL 40GL VNR750X6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761835;CTORRES;445696;MISTRAL NOBEL VNR750 X 06 TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761835;CTORRES;445855;CAMPANARIO SOUR 16GL VNR700X12;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761835;CTORRES;ET8702020;GATORADE FRUT TROPI PET 1000X6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761835;CTORRES;ET8702039;GATORADE COOL BLUE PET1000X6;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761871;CQUEZADA;ET305750K;WATTS DURAZNO 6PFX5-TET200;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761871;CQUEZADA;ET3057542;WATTS NARANJA 6PFX5-TET200;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761878;CTORRES;700153;MIS_VARIET-CS-NAC-VNR187CCX24;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761878;CTORRES;700229;GATO_PREMIUM-CS-NAC-VNR187CCX2;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761893;CQUEZADA;ET8706387;SPRIM DURAZNO ALMACEN 20X35 GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761893;CQUEZADA;ET8706433;SPRIM NARANJA-PLATANO ALMACEN;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761920;CAALVARE;ET8706573;RED BULL TRADICIONAL 6PFX2 LAT;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011761920;CAALVARE;ET8707138;RED BULL TRADIC 12PF-LATA355;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763125;HEHUENCHU;450273;AUSTRAL VNR1000X12-TC (PTA. AR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763126;JBRAVO;450010;ESCUDO 6PFX4-LATA350CC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763126;JBRAVO;450133;ESCUDO 6PX4-LAT470CC;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763126;JBRAVO;450255;HEINEKEN 6PFX4-LAT350CC 2009;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763126;JBRAVO;450298;CRISTAL 12PFX2-LAT470CC;6
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763126;JBRAVO;450404;MORENITA 6PFX4-LAT350CC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763126;JBRAVO;450583;ANDES LAT470X24;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763126;JBRAVO;450592;ESCUDO SILVER LAT470CX24;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763126;JBRAVO;450684;ROYAL GUARD LAT470X24;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763135;FFPAINEMT;ET47147;CATUN CG PET1600X6-TR;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763135;FFPAINEMT;ET47155;CATUN SG PET1600X6-TR;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763135;FFPAINEMT;ET8706611;MAS CACHANTUN UVA PET 1600 X6;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763135;FFPAINEMT;ET870662K;MAS CACHANTUN PERA PET 1600 X6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763140;HEHUENCHU;ET17450;KEM PIN PET3000X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763140;HEHUENCHU;ET18228;GINGER ALE PET3000X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763140;HEHUENCHU;ET9091;GINGER ALE PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763140;HEHUENCHU;ET9199;BILZ PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763140;HEHUENCHU;ET9539;KEM PIN PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763142;RASEGOV;ET15008;CATUN CG PET2250X6-TR;18
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763142;RASEGOV;ET15024;CATUN SG PET2250X6-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763142;RASEGOV;ET49182;CATUN CG PET500X12-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763144;FVEGA;ET13277;SEVEN UP PET2000X6-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763144;FVEGA;ET14486;LIMON SODA PET3000X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763144;FVEGA;ET17434;BILZ PET3000X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763144;FVEGA;ET17442;PAP PET3000X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763144;FVEGA;ET17566;PEPSI PET3000X6-TR;11
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763147;CESCOBAR;ET1267K;WATTS TUTTIFLLA PET 1500X6-TR;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763147;CESCOBAR;ET15881;WATTS TUTTIKIWI PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763147;CESCOBAR;ET16004;WATTS DUR PET1500X6-TR;7
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763147;CESCOBAR;ET16012;WATTS DAM PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763147;CESCOBAR;ET16020;WATTS NAR PET1500X6-TR;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763147;CESCOBAR;ET16039;WATTS PIN PET1500X6-TR;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O38-02;2007;Mixto;RGU00011763154;HORMAZABAL;ET8706905;PEPSI ZERO 6PF-PET 2000-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;445225;MISTRAL 35GL VNR750CCX12;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;445227;PISCO MISTRAL G.PISCO-46° VNR7;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;445473;CAMPANARIO 35GL 700CCX12;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;445477;CAMPANARIO SOUR LIGHT 12° VNR7;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;445491;CAMPANARIO 35GL VNR1000CCX6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;445596;RUTA SOUR 14GL 700CCX12;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;445598;CAMPANARIO MANGO COLADA 12GL 7;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;445673;CAMPANARIO BLANCO 40GL 1000CCX;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;445696;MISTRAL NOBEL VNR750 X 06 TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;445725;3R 40GL VNR700X12;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;445726;3R 35GL VNR700X12;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;445727;3R 35GL VNR1000X6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;445732;PISCO MISTRAL NOBEL D.O.1931;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;445735;CAMPANARIO SPARKING SOUR 12GL;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;445744;MISTRAL 35GL 3PCX4-VNR750-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;445753;CAMPANARIO SPARKLING MANGO SOU;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;445761;MISTRAL 35GL VNR1000-TR X 12;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;ET11525;GATORADE COOL BLUE 6PKPET500;7
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;ET12378;GATORADE F. TROP 6PKPET500;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;ET8702039;GATORADE COOL BLUE PET1000X6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;ET8702063;GATORADE COOL BLUE PET 750X6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;ET8703493;ADRENALINE RED PET750X6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;ET8707545;GATORADE NARANJA 12PF-PET 1.0;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763129;CTORRES;ET8752192;GATORADE NARANJA PET500X6;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763224;CTORRES;007280;CAST_MOLIN-IM2-CA-NAC-VNR750CC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763224;CTORRES;007798;MIS_RESERV-CA-NAC-VNR750CCX12-;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763224;CTORRES;700004;V_MAR_SPAR-IM2-BRUT-NAC-VNR 75;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763224;CTORRES;700155;MIS_VARIET-CS-NAC-4PCX6-VNR187;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763224;CTORRES;700156;MIS_VARIET-SB-NAC-4PCX6-VNR187;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763224;CTORRES;700555;GATO-B-CB8-500CCX12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763224;CTORRES;700557;GATO-B-CF8-1000CCX12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763224;CTORRES;700558;GATO-CS-CF8-1000CCX12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763224;CTORRES;700564;GATO-CS-CB4-2000CCX8-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763224;CTORRES;700565;GATO-ME-CB4-2000CCX8-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763224;CTORRES;700609;MIS_ESPUM-RO-VNR750CCX12-CO;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763255;CAALVARE;700041;GATO-VINO-IM2-MERLOT  VNR1500C;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763267;CQUEZADA;ET8704732;SPRIM FRAMBUESA DP 2X44X35 GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763267;CQUEZADA;ET8706379;SPRIM NARANJA ALMACEN 20X35 GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763267;CQUEZADA;ET8706387;SPRIM DURAZNO ALMACEN 20X35 GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763267;CQUEZADA;ET8706395;SPRIM PIÑA ALMACEN 20X35 GR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763267;CQUEZADA;ET8706409;SPRIM FRUTILLA ALMACEN 20X35GR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763267;CQUEZADA;ET8706425;SPRIM MELON TUNA ALMACEN 20X35;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763267;CQUEZADA;ET8706433;SPRIM NARANJA-PLATANO ALMACEN;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763267;CQUEZADA;ET8706441;SPRIM PAPAYA ALMACEN 20X35 GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763267;CQUEZADA;ET8708592;SPRIM PEPINO DULCE 20X25GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763267;CQUEZADA;ET8708649;VIVO NARANJA ZANAH 20X7GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763272;CAALVARE;445426;HORCON QUEMADO 35GL VNR645CC X;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763272;CAALVARE;445433;MISTRAL GRAN NOBEL 40GL VNR700;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763272;CAALVARE;445436;HORCON QUEMADO 46GL VNR645X6-T;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763272;CAALVARE;445816;CUSQUEÑO SOUR 14GL VNR700X12;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763272;CAALVARE;445860;CUSQUEÑO MANGO 12GL VNR1000X6;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763272;CAALVARE;ET18503;KEM XTR PET1500X6-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763272;CAALVARE;ET47503;PEPSI BIB19000;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763272;CAALVARE;ET47562;LIMON SODA BIB19000;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763272;CAALVARE;ET47570;BILZ BIB19000;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763272;CAALVARE;ET8704023;RED BULL TRADIC LAT355X24;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763272;CAALVARE;ET8707138;RED BULL TRADIC 12PF-LATA355;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763272;CAALVARE;ET8708193;KEM XTREME PM 6PFX4-LATA 473;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763272;CAALVARE;ET8708371;RED BULL TRADIC 12PC-LATA473;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763272;CAALVARE;ET8708479;RED B SUMMER ORANGE 4PFX6-L250;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763304;CQUEZADA;ET8702357;PURE LIFE BIDON S/GAS 6 LITROS;22
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763304;CQUEZADA;ET8704147;JUGO VIVO  NARANJA 100 X 8 GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763304;CQUEZADA;ET870421K;JUGO VIVO FRUTILLA 100X7 GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763304;CQUEZADA;ET8707294;SPRIM MANGO 1DSPX20X35GR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763710;JBRAVO;000763;ESCUDO VRE500X20-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763710;JBRAVO;450128;MORENITA VRE330X20-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763710;JBRAVO;450230;CRISTAL VRE500X20-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763712;FVEGA;000592;ROY.GUARD VRE1000X12;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763712;FVEGA;450417;HEINEKEN K2 VRE1000X12-TC;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763712;FVEGA;450604;ESCUDO VRE1200CCX10-TC;4
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763712;FVEGA;450605;MORENITA VRE1200CCX10-TC;11
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763723;JBRAVO;ET11886;LIMON SODA PRB2000X9-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763723;JBRAVO;ET13072;LIMON SODA PRB2500X6-TR;7
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763723;JBRAVO;ET18481;CRUSH PRB2500X6-TR;3
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763723;JBRAVO;ET19682;GINGER ALE PRB2500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763723;JBRAVO;ET19690;GINGER ALE LIGHT PRB2500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763723;JBRAVO;ET8701725;PAP ZERO PRB 2500CC X 6-TR;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763723;JBRAVO;ET8701733;BILZ ZERO PRB 2500CC X 6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763723;JBRAVO;ET8702179;KEM ZERO PRB 2500 X 6;1
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763723;JBRAVO;ET8706921;PEPSI ZERO PRB 2500 X 6;2
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763735;FVEGA;ET17272;PAP PRB2500X6-TR;5
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763735;FVEGA;ET17280;BILZ PRB2500X6-TR;8
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763735;FVEGA;ET18406;PEPSI PRB2500X6-TR;12
RGUA TCCU;08/07/2019 0:00:00;3019-RANCAGUA;O39-01;1018;Mixto;RGU00011763735;FVEGA;ET18589;KEM PIN PRB2500X6-TR;8
