Id. de almacén;Fecha Entrega;Mes;Dia;Tipo de pedido;Número de OC de comprador;Número de departamento;tipo_pallet;Id. de palé;Nombre de usuario;Número de artículo;Descripción;Cantidad;Número de artículo 1
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774812;FVEGA;ET17108;KEM PIN 6PFX4-LAT350;2;ET17108
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774812;FVEGA;ET17124;PEPSI 6PFX4-LAT350;4;ET17124
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774812;FVEGA;ET17140;PAP 6PFX4-LAT350;1;ET17140
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774812;FVEGA;ET8700028;WATTS DURAZNO GNB 300X24;2;ET8700028
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774812;FVEGA;ET8700044;WATTS DAMASCO GNB 300X24;1;ET8700044
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774812;FVEGA;ET8701288;CATUN PREM S GAS GNB 350 X 24;1;ET8701288
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774812;FVEGA;ET8701296;CATUN PREM C GAS GNB 350 X 24;2;ET8701296
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;445225;MISTRAL 35GL VNR750CCX12;5;445225
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;445407;MISTRAL ICE BLEND 4PCX6-VNRX27;2;445407
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;445455;CAMPANARIO CHIRI.COLADA-12° VN;1;445455
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;445460;CAMPANARIO SOUR MANGO 12G VNR7;1;445460
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;445462;CAMPANARIO SOUR MANGO LIGHT 9G;1;445462
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;445473;CAMPANARIO 35GL 700CCX12;1;445473
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;445477;CAMPANARIO SOUR LIGHT 12° VNR7;1;445477
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;445503;CAMPANARIO MANGO 12GL VNR1000C;2;445503
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;445520;SM ICE MOJITO 4PCX6-VNR270CC;2;445520
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;445593;RUTA MANGO 12GL 700CCX12;1;445593
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;445713;MISTRAL ICE HOT CITRUS 7GL 4PC;1;445713
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;445735;CAMPANARIO SPARKING SOUR 12GL;1;445735
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;445826;SOL DE CUBA BERRIES 12GL VNR70;3;445826
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;445855;CAMPANARIO SOUR 16GL VNR700X12;3;445855
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;445868;3R 35GL 700X6+VASO;1;445868
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;ET8701849;GATORADE COOL BLUE PET1.0X12;1;ET8701849
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;ET8702020;GATORADE FRUT TROPI PET 1000X6;1;ET8702020
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;ET8702039;GATORADE COOL BLUE PET1000X6;1;ET8702039
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;ET8702071;GATORADE NARANJA PET 750X6;1;ET8702071
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774814;CAALVARE;ET8706654;GATORADE COOL BLUE PET 750X12;1;ET8706654
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774838;RASEGOV;ET15008;CATUN CG PET2250X6-TR;21;ET15008
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774838;RASEGOV;ET15024;CATUN SG PET2250X6-TR;6;ET15024
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774838;RASEGOV;ET49182;CATUN CG PET500X12-TR;3;ET49182
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774838;RASEGOV;ET49190;CATUN SG PET500X12-TR;2;ET49190
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774838;RASEGOV;ET49778;CATUN LG PET500X12-TR;2;ET49778
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774838;RASEGOV;ET8700397;CACHANTUN MAS WOMAN FRUTOS DEL;1;ET8700397
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774838;RASEGOV;ET8702705;MAS GRANADA PET500X12 S/G;1;ET8702705
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774838;RASEGOV;ET870287K;WOMAN LIMON JENGIBRE PET500X12;1;ET870287K
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774840;JRET;450125;ESCUDO VRE330X20-TC;2;450125
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774840;JRET;450128;MORENITA VRE330X20-TC;1;450128
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774841;CTORRES;700041;GATO-VINO-IM2-MERLOT  VNR1500C;2;700041
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774841;CTORRES;700042;SAN_PED_EX-TINTO-NAC-VNR1500CC;2;700042
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774859;CNIBARRAA;ET1530K;PURE LIFE CON GAS PET1500X6-TR;2;ET1530K
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774859;CNIBARRAA;ET47147;CATUN CG PET1600X6-TR;3;ET47147
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774859;CNIBARRAA;ET47384;PEPSI PET500X12-TR;6;ET47384
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774859;CNIBARRAA;ET47643;BILZ PET500X12-TR;6;ET47643
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774859;CNIBARRAA;ET47651;PAP PET500X12-TR;2;ET47651
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774859;CNIBARRAA;ET4766K;KEM PIN PET500X12-TR;4;ET4766K
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774859;CNIBARRAA;ET8706530;MAS CACHANTUN CITRUS PET 1600X;3;ET8706530
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774859;CNIBARRAA;ET8706565;MAS CACHANTUN GRANADA PET 1600;2;ET8706565
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774859;CNIBARRAA;ET8706883;PEPSI ZERO 12PF-PET 500-TR;2;ET8706883
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774881;CESCOBAR;622;CRISTAL KEG30LT;1;622
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774881;CESCOBAR;450061;HEINEKEN KEG30LT;2;450061
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774881;CESCOBAR;450197;KUNSTMANN TOROBAYO KEG30LT 5,0;4;450197
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774881;CESCOBAR;450458;ROYAL GUARD KEG 30L;1;450458
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774881;CESCOBAR;ET8370;CO2 T 9 KG GASEOSA;2;ET8370
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774883;FVEGA;ET15105;GINGER ALE LIGHT PET1500X6-TR;1;ET15105
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774883;FVEGA;ET9199;BILZ PET1500X6-TR;1;ET9199
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774883;FVEGA;ET9296;PAP PET1500X6-TR;1;ET9296
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774897;FVEGA;ET17450;KEM PIN PET3000X6-TR;1;ET17450
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774897;FVEGA;ET17566;PEPSI PET3000X6-TR;1;ET17566
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774897;FVEGA;ET8707464;GINGER ALE LIGHT 6PF-PET 2.0;2;ET8707464
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774897;FVEGA;ET870855K;KEM ZERO 6PF-PET 2.0;7;ET870855K
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774900;EMHERNANV;ET1124K;WATTS TUTTIFRUT LIG PET1500X6;9;ET1124K
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774900;EMHERNANV;ET12580;WATTS DUR LIG PET1500X6-TR;14;ET12580
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774900;EMHERNANV;ET13226;LIMON SODA PET250X12-TR;5;ET13226
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774900;EMHERNANV;ET16047;WATTS NAR LIG PET1500X6-TR;12;ET16047
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774900;EMHERNANV;ET16543;KEM PIN PET250X12-TR;5;ET16543
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774900;EMHERNANV;ET16578;PEPSI PET250X12-TR;5;ET16578
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774900;EMHERNANV;ET8701792;BILZ ZERO PET 250CC X 12-TR;5;ET8701792
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774900;EMHERNANV;ET8703426;ICE TEA RASPBERRY PET1500X6;1;ET8703426
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774900;EMHERNANV;ET8703531;WATTS PIÑA LIGHT PET 1500X06;10;ET8703531
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774900;EMHERNANV;ET8706824;WATTS MANZANA LIGHT PET1500-6P;1;ET8706824
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774900;EMHERNANV;ET8707790;WATTS MARACUYA LIG 6PF-PET 1.5;1;ET8707790
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774907;HORMAZABAL;ET8702357;PURE LIFE BIDON S/GAS 6 LITROS;1;ET8702357
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774907;HORMAZABAL;ET8704201;JUGO VIVO MANZANA 100X7 GR;1;ET8704201
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774907;HORMAZABAL;ET8706484;VIVO NARANJA ALMACEN 20X8 GR;1;ET8706484
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774907;HORMAZABAL;ET8706514;VIVO FRUTILLA ALMACEN 20X7 GR;1;ET8706514
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774907;HORMAZABAL;ET8708320;GATORAD 750-3PCX6+6CARAM COLO;1;ET8708320
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774907;HORMAZABAL;ET8708339;GATORAD 750-3PCX6+6CARAM U CHI;1;ET8708339
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;7245;CAST_MOLIN-IM2-CS-NAC-VNR750CC;1;7245
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;7789;MIS_RESERV-SB-NAC-VNR750CCX12-;1;7789
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;7790;MIS_RESERV-ME-NAC-VNR750CCX12-;3;7790
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;7795;MIS_RESERV-CS-NAC-VNR750CCX12-;3;7795
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;7796;MIS_RESERV-CH-NAC-VNR750CCX12-;2;7796
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;7797;MIS_RESERV-CS-SY-NAC-VNR750CCX;2;7797
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;7799;MIS_VARIET-ME-NAC-VNR750CCX12-;1;7799
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;7803;MIS_VARIET-CA-NAC-VNR750CCX12-;1;7803
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;7825;TARAP_L_HARVE-SB-GW-NAC-VNR500;2;7825
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700039;GATO-VINO-IM2-CAB.SAUV.VNR1500;1;700039
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700214;CAST_MOLIN-IM2-CS-NAC-VNR750CC;1;700214
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700271;GATO-IM3-CA-NAC-VNR1500CCX8-TR;1;700271
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700293;MANQUEHUIT-PI-NAC-VNR275CCX24-;2;700293
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700420;ALPACA-CS-VNR750CCX12-TR;1;700420
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700452;GATO_PREMI-CS-VNR750CCX12-CO;1;700452
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700456;CAST_L_HAR-RI-VNR500CCX12-CO;1;700456
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700555;GATO-B-CB8-500CCX12-TR;2;700555
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700556;GATO-CS-CB8-500CCX12-TR;3;700556
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700557;GATO-B-CF8-1000CCX12-TR;1;700557
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700558;GATO-CS-CF8-1000CCX12-TR;1;700558
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700559;GATO-ME-CF8-1000CCX12-TR;1;700559
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700562;GATO-ME-CB4-1500CCX8-TR;1;700562
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700568;MANQUEHUIT-FR-CB4-1500CCX8-TR;1;700568
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700569;STA_HELENA-B-CB8-500CCX12;1;700569
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700572;STA_HELENA-T-CB8-1000CCX12-TR;1;700572
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700575;STA_HELENA-B-CB4-2000CCX8-TR;2;700575
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700576;STA_HELENA-T-CB4-2000CCX8-TR;15;700576
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774909;CTORRES;700577;MIS_VARIET-MIX- 4CS-3CA-3ME-2S;1;700577
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774923;JRET;592;ROY.GUARD VRE1000X12;2;592
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774923;JRET;765;ESCUDO VRE1000X12-TR;2;765
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774923;JRET;450605;MORENITA VRE1200CCX10-TC;2;450605
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774923;JRET;450606;DORADA VRE1200CCX10-TC;1;450606
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774924;FVEGA;ET1267K;WATTS TUTTIFLLA PET 1500X6-TR;13;ET1267K
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774924;FVEGA;ET16004;WATTS DUR PET1500X6-TR;15;ET16004
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774924;FVEGA;ET16012;WATTS DAM PET1500X6-TR;12;ET16012
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774924;FVEGA;ET16020;WATTS NAR PET1500X6-TR;12;ET16020
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774924;FVEGA;ET16039;WATTS PIN PET1500X6-TR;14;ET16039
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774924;FVEGA;ET16772;WATTS TUTTIPAPAYA PET1500X6-TR;10;ET16772
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774924;FVEGA;ET18236;WATTS MZN PET1500X6-TR;10;ET18236
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774924;FVEGA;ET8700729;WATTS NARANJAPLATANO PET1500X6;8;ET8700729
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774927;FFPAINEMT;ET1284K;CRUSH LIG PET2000X6-TR;1;ET1284K
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774927;FFPAINEMT;ET13250;PEPSI PET2000X6-TR;1;ET13250
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774927;FFPAINEMT;ET870113K;FRUGO NARANJA PET 2000 X6;1;ET870113K
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774927;FFPAINEMT;ET9156;BILZ PET2000X6-TR;18;ET9156
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774927;FFPAINEMT;ET9253;PAP PET2000X6-TR;6;ET9253
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774954;JBRAVO;450360;CRISTAL 24P-LAT350CC;79;450360
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774954;JBRAVO;450507;DOLBEK MAQUI - VNR 12X330;3;450507
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774961;CESCOBAR;ET17272;PAP PRB2500X6-TR;1;ET17272
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774961;CESCOBAR;ET17280;BILZ PRB2500X6-TR;2;ET17280
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774961;CESCOBAR;ET18406;PEPSI PRB2500X6-TR;2;ET18406
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774961;CESCOBAR;ET18481;CRUSH PRB2500X6-TR;2;ET18481
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774964;JRET;ET8700176;PEPSI GRB 237 X 30;2;ET8700176
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774964;JRET;ET8701164;7UP GRB 237CC X 30;1;ET8701164
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774964;JRET;ET8703213;CRUSH GRB 237X30;2;ET8703213
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774984;JRET;ET10367;LIMON SODA VRE1000X12-TR;4;ET10367
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774984;JRET;ET10405;KEM PIN VRE1000X12-TR;5;ET10405
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774984;JRET;ET11754;PEPSI VRE350X24-TC;2;ET11754
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774984;JRET;ET13056;PEPSI VRE1000X12-TR;1;ET13056
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774984;JRET;ET15075;GINGER ALE LIGHT GRB 350X24;1;ET15075
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774984;JRET;ET15903;WATTS DUR VRE350X24-TC;6;ET15903
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774984;JRET;ET8109;LIMON SODA VRE350X24-TC;1;ET8109
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774984;JRET;ET8168;BILZ VRE350X24-TC;1;ET8168
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774984;JRET;ET8567;KEM PIN VRE350X24-TC;1;ET8567
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774984;JRET;ET8700192;BILZ GRB 237 X 30;3;ET8700192
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774984;JRET;ET8700206;PAP GRB 237 X 30;1;ET8700206
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774984;JRET;ET8701024;CD LIMON SODA GRB 237 X 30;3;ET8701024
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774984;JRET;ET8701172;WATTS DURAZNO GRB237CCX30;1;ET8701172
RGUA TCCU;10-07-2019 0:00;7;10;3020-SAN FERNANDO;O51-01;1001;Mixto;RGU00011774984;JRET;ET9148;BILZ VRE1000X12-TR;5;ET9148
